landscape,wind,strategy,min_dist,seed,cells_burned,burn_pct,cells_treated,treat_pct,peak_burning,fire_periods,returncode
dogrib,ws10,cell4_highonly,0,16,24,0.0301466,471,0.591627,22,200,0
dogrib,ws10,cell4_highonly,0,18,16,0.0200977,471,0.591627,15,200,0
dogrib,ws10,cell4_highonly,0,17,20,0.0251222,471,0.591627,16,200,0
dogrib,ws10,cell3_lowonly,0,27,37527,47.138,471,0.591627,22494,200,0
dogrib,ws10,cell3_lowonly,0,24,37476,47.0739,471,0.591627,22373,200,0
dogrib,ws10,cell3_lowonly,0,25,37319,46.8767,471,0.591627,22352,200,0
dogrib,ws10,cell4_highonly,0,23,35,0.0439638,471,0.591627,27,200,0
dogrib,ws10,cell4_highonly,0,22,25,0.0314027,471,0.591627,21,200,0
dogrib,ws10,cell4_highonly,0,24,35,0.0439638,471,0.591627,29,200,0
dogrib,ws10,cell4_highonly,0,26,26,0.0326588,471,0.591627,22,200,0
dogrib,ws10,cell4_highonly,0,25,18,0.0226099,471,0.591627,17,200,0
dogrib,ws10,cell4_highonly,0,27,22,0.0276344,471,0.591627,18,200,0
dogrib,ws10,cell3_lowonly,0,26,37730,47.3929,471,0.591627,22574,200,0
dogrib,ws10,cell4_highonly,0,30,41,0.0515004,471,0.591627,37,200,0
dogrib,ws10,cell4_highonly,0,9,35664,44.7978,471,0.591627,21351,200,0
dogrib,ws10,cell3_lowonly,0,28,38482,48.3375,471,0.591627,22950,200,0
dogrib,ws10,cell3_lowonly,0,30,37311,46.8666,471,0.591627,22212,200,0
dogrib,ws10,cell3_lowonly,0,29,38647,48.5448,471,0.591627,23067,200,0
dogrib,ws10,cell4_highonly,0,19,37686,47.3377,471,0.591627,22647,200,0
dogrib,ws10,cell4_highonly,0,10,37759,47.4294,471,0.591627,22604,200,0
dogrib,ws10,cell4_highonly,0,21,37928,47.6417,471,0.591627,22671,200,0
dogrib,ws10,cell4_highonly,0,28,36527,45.8818,471,0.591627,21912,200,0
dogrib,ws10,cell4_highonly,0,20,38453,48.3011,471,0.591627,23064,200,0
dogrib,ws10,cell4_highonly,0,13,37880,47.5814,471,0.591627,22676,200,0
dogrib,ws10,cell5_hilly,0,3,37360,46.9282,471,0.591627,22306,200,0
dogrib,ws10,cell5_hilly,0,4,37909,47.6178,471,0.591627,22696,200,0
dogrib,ws10,cell4_highonly,0,29,35832,45.0089,471,0.591627,21427,200,0
dogrib,ws10,cell5_hilly,0,1,37211,46.741,471,0.591627,22261,200,0
dogrib,ws10,cell5_hilly,0,2,36957,46.422,471,0.591627,22071,200,0
dogrib,ws10,cell5_hilly,0,5,37824,47.511,471,0.591627,22631,200,0
dogrib,ws10,cell5_hilly,0,8,37289,46.839,471,0.591627,22234,200,0
dogrib,ws10,cell5_hilly,0,6,37803,47.4846,471,0.591627,22596,200,0
dogrib,ws10,cell5_hilly,0,11,36951,46.4144,471,0.591627,22086,200,0
dogrib,ws10,cell5_hilly,0,7,38381,48.2107,471,0.591627,22930,200,0
dogrib,ws10,cell5_hilly,0,14,37254,46.795,471,0.591627,22279,200,0
dogrib,ws10,cell5_hilly,0,9,38448,48.2948,471,0.591627,22977,200,0
dogrib,ws10,cell5_hilly,0,10,39213,49.2558,471,0.591627,23424,200,0
dogrib,ws10,cell5_hilly,0,12,37026,46.5086,471,0.591627,22094,200,0
dogrib,ws10,cell5_hilly,0,15,36905,46.3567,471,0.591627,22134,200,0
dogrib,ws10,cell5_hilly,0,13,38942,48.9154,471,0.591627,23205,200,0
dogrib,ws10,cell5_hilly,0,16,37648,47.2899,471,0.591627,22525,200,0
dogrib,ws10,cell5_hilly,0,18,37760,47.4306,471,0.591627,22627,200,0
dogrib,ws10,cell5_hilly,0,17,37512,47.1191,471,0.591627,22465,200,0
dogrib,ws10,cell5_hilly,0,20,39187,49.2231,471,0.591627,23290,200,0
dogrib,ws10,cell5_hilly,0,22,36987,46.4597,471,0.591627,22058,200,0
dogrib,ws10,cell5_hilly,0,25,37274,46.8202,471,0.591627,22277,200,0
dogrib,ws10,cell5_hilly,0,23,36899,46.3491,471,0.591627,22114,200,0
dogrib,ws10,cell5_hilly,0,19,39185,49.2206,471,0.591627,23402,200,0
dogrib,ws10,cell5_hilly,0,21,39072,49.0786,471,0.591627,23333,200,0
dogrib,ws10,cell5_hilly,0,24,37479,47.0777,471,0.591627,22388,200,0
dogrib,ws10,cell5_hilly,0,27,37502,47.1066,471,0.591627,22440,200,0
dogrib,ws10,cell5_hilly,0,26,37711,47.3691,471,0.591627,22532,200,0
dogrib,ws10,cell5_hilly,0,28,38439,48.2835,471,0.591627,22907,200,0
dogrib,ws10,cell5_hilly,0,29,38602,48.4883,471,0.591627,23007,200,0
dogrib,ws10,cell5_hilly,0,30,37250,46.79,471,0.591627,22296,200,0
dogrib,ws10,cell6_barriers,0,3,37371,46.942,471,0.591627,22263,200,0
dogrib,ws10,cell6_barriers,0,2,36963,46.4295,471,0.591627,22007,200,0
dogrib,ws10,cell6_barriers,0,1,37149,46.6632,471,0.591627,22230,200,0
dogrib,ws10,cell6_barriers,0,6,37818,47.5035,471,0.591627,22527,200,0
dogrib,ws10,cell6_barriers,0,4,37664,47.31,471,0.591627,22461,200,0
dogrib,ws10,cell6_barriers,0,8,37154,46.6694,471,0.591627,22191,200,0
dogrib,ws10,cell6_barriers,0,11,36895,46.3441,471,0.591627,22010,200,0
dogrib,ws10,cell6_barriers,0,5,37756,47.4256,471,0.591627,22460,200,0
dogrib,ws10,cell6_barriers,0,7,38344,48.1642,471,0.591627,22871,200,0
dogrib,ws10,cell6_barriers,0,10,39237,49.2859,471,0.591627,23384,200,0
dogrib,ws10,cell6_barriers,0,9,38480,48.335,471,0.591627,22961,200,0
dogrib,ws10,cell6_barriers,0,15,36867,46.3089,471,0.591627,22007,200,0
dogrib,ws10,cell6_barriers,0,12,37074,46.5689,471,0.591627,22157,200,0
dogrib,ws10,cell6_barriers,0,17,37490,47.0915,471,0.591627,22419,200,0
dogrib,ws10,cell6_barriers,0,16,37682,47.3327,471,0.591627,22501,200,0
dogrib,ws10,cell6_barriers,0,14,37295,46.8465,471,0.591627,22283,200,0
dogrib,ws10,cell6_barriers,0,13,39006,48.9957,471,0.591627,23251,200,0
dogrib,ws10,cell6_barriers,0,18,37819,47.5047,471,0.591627,22588,200,0
dogrib,ws10,cell6_barriers,0,20,39178,49.2118,471,0.591627,23420,200,0
dogrib,ws10,cell6_barriers,0,22,37007,46.4848,471,0.591627,22068,200,0
dogrib,ws10,cell6_barriers,0,19,39228,49.2746,471,0.591627,23417,200,0
dogrib,ws10,cell6_barriers,0,24,37476,47.0739,471,0.591627,22373,200,0
dogrib,ws10,cell6_barriers,0,23,36787,46.2084,471,0.591627,21927,200,0
dogrib,ws10,cell6_barriers,0,21,39109,49.1251,471,0.591627,23353,200,0
dogrib,ws10,cell6_barriers,0,25,37295,46.8465,471,0.591627,22251,200,0
dogrib,ws10,cell6_barriers,0,28,38482,48.3375,471,0.591627,22950,200,0
dogrib,ws10,cell6_barriers,0,30,37311,46.8666,471,0.591627,22212,200,0
dogrib,ws10,cell6_barriers,0,26,37730,47.3929,471,0.591627,22574,200,0
dogrib,ws10,cell6_barriers,0,27,37527,47.138,471,0.591627,22494,200,0
dogrib,ws10,cell2_ground,2,2,26821,33.6901,471,0.591627,16604,200,0
dogrib,ws10,cell2_ground,2,3,23132,29.0563,471,0.591627,14313,200,0
dogrib,ws10,cell6_barriers,0,29,38647,48.5448,471,0.591627,23067,200,0
dogrib,ws10,cell2_ground,2,8,26755,33.6072,471,0.591627,16520,200,0
dogrib,ws10,cell2_ground,2,1,35943,45.1483,471,0.591627,21490,200,0
dogrib,ws10,cell2_ground,2,6,37007,46.4848,471,0.591627,21992,200,0
dogrib,ws10,cell2_ground,2,9,37188,46.7121,471,0.591627,22262,200,0
dogrib,ws10,cell2_ground,2,4,35691,44.8317,471,0.591627,21497,200,0
dogrib,ws10,cell2_ground,2,5,36800,46.2248,471,0.591627,21962,200,0
dogrib,ws10,cell2_ground,2,7,34543,43.3897,471,0.591627,20799,200,0
dogrib,ws10,cell2_ground,2,12,35507,44.6006,471,0.591627,21347,200,0
dogrib,ws10,cell2_ground,2,11,30862,38.766,471,0.591627,18681,200,0
dogrib,ws10,cell2_ground,2,13,38025,47.7635,471,0.591627,22698,200,0
dogrib,ws10,cell2_ground,2,14,36318,45.6193,471,0.591627,21630,200,0
dogrib,ws10,cell2_ground,2,10,37865,47.5625,471,0.591627,22590,200,0
dogrib,ws10,cell2_ground,2,15,35601,44.7187,471,0.591627,21326,200,0
dogrib,ws10,cell2_ground,2,21,28855,36.245,471,0.591627,17719,200,0
dogrib,ws10,cell2_ground,2,17,34363,43.1636,471,0.591627,20578,200,0
dogrib,ws10,cell2_ground,2,16,36473,45.814,471,0.591627,21927,200,0
dogrib,ws10,cell2_ground,2,18,34996,43.9588,471,0.591627,21241,200,0
dogrib,ws25,none,0,1,33441,42.0055,0,0.0,18661,200,0
dogrib,ws25,none,0,2,33228,41.7379,0,0.0,18510,200,0
dogrib,ws25,none,0,3,33041,41.5031,0,0.0,18391,200,0
dogrib,ws25,none,0,4,33297,41.8246,0,0.0,18539,200,0
dogrib,ws25,none,0,5,33832,42.4966,0,0.0,18892,200,0
dogrib,ws25,none,0,6,33531,42.1186,0,0.0,18680,200,0
dogrib,ws10,cell2_ground,2,25,28327,35.5818,471,0.591627,17346,200,0
dogrib,ws25,none,0,7,33624,42.2354,0,0.0,18722,200,0
dogrib,ws25,none,0,8,33180,41.6777,0,0.0,18550,200,0
dogrib,ws25,none,0,9,33431,41.9929,0,0.0,18676,200,0
dogrib,ws25,none,0,10,33994,42.7001,0,0.0,18951,200,0
dogrib,ws25,none,0,11,33228,41.7379,0,0.0,18510,200,0
dogrib,ws25,none,0,12,32886,41.3084,0,0.0,18328,200,0
dogrib,ws25,none,0,13,33968,42.6675,0,0.0,18943,200,0
dogrib,ws25,none,0,15,33497,42.0758,0,0.0,18725,200,0
dogrib,ws10,cell2_ground,2,27,31387,39.4255,471,0.591627,18814,200,0
dogrib,ws25,none,0,14,33671,42.2944,0,0.0,18784,200,0
dogrib,ws25,none,0,16,33445,42.0105,0,0.0,18671,200,0
dogrib,ws10,cell2_ground,2,22,32542,40.8763,471,0.591627,19655,200,0
dogrib,ws25,none,0,17,32891,41.3146,0,0.0,18372,200,0
dogrib,ws25,none,0,18,33105,41.5834,0,0.0,18499,200,0
dogrib,ws25,none,0,19,33994,42.7001,0,0.0,18951,200,0
dogrib,ws25,none,0,20,33840,42.5067,0,0.0,18868,200,0
dogrib,ws25,none,0,21,33695,42.3246,0,0.0,18839,200,0
dogrib,ws25,none,0,23,33497,42.0758,0,0.0,18725,200,0
dogrib,ws25,none,0,22,32660,41.0245,0,0.0,18115,200,0
dogrib,ws25,none,0,26,33210,41.7153,0,0.0,18547,200,0
dogrib,ws25,none,0,24,33513,42.0959,0,0.0,18685,200,0
dogrib,ws25,none,0,25,33180,41.6777,0,0.0,18550,200,0
dogrib,ws25,none,0,27,32891,41.3146,0,0.0,18372,200,0
dogrib,ws25,none,0,28,33431,41.9929,0,0.0,18676,200,0
dogrib,ws25,none,0,29,33789,42.4426,0,0.0,18865,200,0
dogrib,ws25,none,0,30,33671,42.2944,0,0.0,18784,200,0
dogrib,ws25,random,0,2,31789,39.9304,471,0.591627,17780,200,0
dogrib,ws25,random,0,1,33297,41.8246,471,0.591627,18547,200,0
dogrib,ws10,cell2_ground,2,19,37125,46.633,471,0.591627,22190,200,0
dogrib,ws25,random,0,3,28732,36.0905,471,0.591627,16139,200,0
dogrib,ws25,random,0,4,33143,41.6312,471,0.591627,18408,200,0
dogrib,ws25,random,0,5,32401,40.6991,471,0.591627,18082,200,0
dogrib,ws25,random,0,6,33313,41.8447,471,0.591627,18543,200,0
dogrib,ws25,random,0,7,33379,41.9276,471,0.591627,18552,200,0
dogrib,ws25,random,0,8,33020,41.4767,471,0.591627,18366,200,0
dogrib,ws25,random,0,9,31980,40.1703,471,0.591627,17830,200,0
dogrib,ws25,random,0,11,33010,41.4641,471,0.591627,18257,200,0
dogrib,ws25,random,0,10,32586,40.9315,471,0.591627,18122,200,0
dogrib,ws25,random,0,12,31532,39.6076,471,0.591627,17575,200,0
dogrib,ws25,random,0,13,33183,41.6814,471,0.591627,18399,200,0
dogrib,ws25,random,0,14,33480,42.0545,471,0.591627,18636,200,0
dogrib,ws25,random,0,15,32860,41.2757,471,0.591627,18218,200,0
dogrib,ws25,random,0,16,29107,36.5615,471,0.591627,16459,200,0
dogrib,ws25,random,0,17,32654,41.0169,471,0.591627,18140,200,0
dogrib,ws25,random,0,18,31661,39.7696,471,0.591627,17723,200,0
dogrib,ws25,random,0,20,33143,41.6312,471,0.591627,18328,200,0
dogrib,ws25,random,0,19,33766,42.4137,471,0.591627,18764,200,0
dogrib,ws25,random,0,21,31055,39.0084,471,0.591627,17355,200,0
dogrib,ws25,random,0,24,32139,40.3701,471,0.591627,17878,200,0
dogrib,ws25,random,0,22,32273,40.5384,471,0.591627,17868,200,0
dogrib,ws10,cell2_ground,2,23,35578,44.6898,471,0.591627,21139,200,0
dogrib,ws25,random,0,23,32963,41.4051,471,0.591627,18330,200,0
dogrib,ws25,random,0,25,32798,41.1978,471,0.591627,18269,200,0
dogrib,ws25,random,0,26,32972,41.4164,471,0.591627,18415,200,0
dogrib,ws25,random,0,29,33060,41.5269,471,0.591627,18356,200,0
dogrib,ws25,random,0,30,33456,42.0243,471,0.591627,18608,200,0
dogrib,ws25,random,0,27,32622,40.9768,471,0.591627,18070,200,0
dogrib,ws25,random,0,28,33144,41.6324,471,0.591627,18426,200,0
dogrib,ws10,cell2_ground,2,20,38346,48.1667,471,0.591627,22902,200,0
dogrib,ws10,cell2_ground,2,26,35713,44.8594,471,0.591627,21470,200,0
dogrib,ws25,proximity,0,5,1001,1.25736,471,0.591627,607,200,0
dogrib,ws25,proximity,0,3,8505,10.6832,471,0.591627,5643,200,0
dogrib,ws10,cell2_ground,2,28,37297,46.8491,471,0.591627,22253,200,0
dogrib,ws10,cell2_ground,2,24,36475,45.8165,471,0.591627,21695,200,0
dogrib,ws25,proximity,0,4,13067,16.4136,471,0.591627,8524,200,0
dogrib,ws25,proximity,0,8,15171,19.0564,471,0.591627,9622,200,0
dogrib,ws25,proximity,0,1,16733,21.0185,471,0.591627,11081,200,0
dogrib,ws25,proximity,0,7,17627,22.1414,471,0.591627,11445,200,0
dogrib,ws25,proximity,0,6,19143,24.0457,471,0.591627,12496,200,0
dogrib,ws25,proximity,0,2,18694,23.4817,471,0.591627,12260,200,0
dogrib,ws25,proximity,0,9,16634,20.8941,471,0.591627,11073,200,0
dogrib,ws25,proximity,0,13,15661,19.6719,471,0.591627,9293,200,0
dogrib,ws25,proximity,0,11,19345,24.2994,471,0.591627,12703,200,0
dogrib,ws10,cell2_ground,2,29,37611,47.2435,471,0.591627,22378,200,0
dogrib,ws25,proximity,0,17,15335,19.2624,471,0.591627,9166,200,0
dogrib,ws25,proximity,0,10,22347,28.0702,471,0.591627,14416,200,0
dogrib,ws25,proximity,0,16,9490,11.9205,471,0.591627,6280,200,0
dogrib,ws10,cell2_ground,2,30,36014,45.2375,471,0.591627,21518,200,0
dogrib,ws25,proximity,0,14,17470,21.9442,471,0.591627,10756,200,0
dogrib,ws25,proximity,0,12,17858,22.4316,471,0.591627,11582,200,0
dogrib,ws25,proximity,0,18,12650,15.8898,471,0.591627,8143,200,0
dogrib,ws25,proximity,0,25,10940,13.7418,471,0.591627,6879,200,0
dogrib,ws25,proximity,0,20,18415,23.1312,471,0.591627,11933,200,0
dogrib,ws25,proximity,0,15,20225,25.4048,471,0.591627,12907,200,0
dogrib,ws25,proximity,0,21,23043,28.9445,471,0.591627,14392,200,0
dogrib,ws25,proximity,0,24,15875,19.9407,471,0.591627,10537,200,0
dogrib,ws25,proximity,0,19,21676,27.2274,471,0.591627,14069,200,0
dogrib,ws25,proximity,0,26,17092,21.4694,471,0.591627,11224,200,0
dogrib,ws25,proximity,0,23,16546,20.7836,471,0.591627,11028,200,0
dogrib,ws25,proximity,0,22,19382,24.3459,471,0.591627,12647,200,0
dogrib,ws25,proximity,0,27,20728,26.0366,471,0.591627,13286,200,0
dogrib,ws25,proximity,0,28,17355,21.7998,471,0.591627,11407,200,0
dogrib,ws25,fuel_elevation,0,2,14463,18.1671,471,0.591627,8315,200,0
dogrib,ws25,fuel_elevation,0,1,21467,26.9649,471,0.591627,12760,200,0
dogrib,ws25,proximity,0,29,21029,26.4147,471,0.591627,13086,200,0
dogrib,ws25,fuel_elevation,0,5,18473,23.2041,471,0.591627,11026,200,0
dogrib,ws25,fuel_elevation,0,8,15443,19.3981,471,0.591627,9049,200,0
dogrib,ws25,fuel_elevation,0,11,14415,18.1068,471,0.591627,8319,200,0
dogrib,ws25,proximity,0,30,24067,30.2307,471,0.591627,15153,200,0
dogrib,ws25,fuel_elevation,0,3,21477,26.9774,471,0.591627,13485,200,0
dogrib,ws25,fuel_elevation,0,7,28396,35.6684,471,0.591627,16445,200,0
dogrib,ws25,fuel_elevation,0,4,24964,31.3575,471,0.591627,14968,200,0
dogrib,ws25,fuel_elevation,0,9,17961,22.561,471,0.591627,11276,200,0
dogrib,ws25,fuel_elevation,0,6,25708,32.292,471,0.591627,15674,200,0
dogrib,ws25,fuel_elevation,0,15,20152,25.3131,471,0.591627,12437,200,0
dogrib,ws25,fuel_elevation,0,10,25238,31.7016,471,0.591627,14924,200,0
dogrib,ws25,fuel_elevation,0,12,21670,27.2199,471,0.591627,13632,200,0
dogrib,ws25,fuel_elevation,0,13,24162,30.3501,471,0.591627,14768,200,0
dogrib,ws25,fuel_elevation,0,17,19560,24.5695,471,0.591627,12618,200,0
dogrib,ws25,fuel_elevation,0,14,21709,27.2688,471,0.591627,12953,200,0
dogrib,ws25,fuel_elevation,0,16,22176,27.8554,471,0.591627,13841,200,0
dogrib,ws25,fuel_elevation,0,22,17290,21.7181,471,0.591627,10786,200,0
dogrib,ws25,fuel_elevation,0,18,24963,31.3562,471,0.591627,14721,200,0
dogrib,ws25,fuel_elevation,0,20,25581,32.1325,471,0.591627,15522,200,0
dogrib,ws25,fuel_elevation,0,21,23476,29.4884,471,0.591627,14306,200,0
dogrib,ws25,fuel_elevation,0,25,15442,19.3968,471,0.591627,9062,200,0
dogrib,ws25,fuel_elevation,0,28,17469,21.9429,471,0.591627,11073,200,0
dogrib,ws25,fuel_elevation,0,23,20152,25.3131,471,0.591627,12437,200,0
dogrib,ws25,fuel_elevation,0,27,19560,24.5695,471,0.591627,12618,200,0
dogrib,ws25,fuel_elevation,0,19,25238,31.7016,471,0.591627,14924,200,0
dogrib,ws25,fuel_elevation,0,24,25053,31.4693,471,0.591627,15619,200,0
dogrib,ws25,fuel_elevation,0,26,21268,26.7149,471,0.591627,12704,200,0
dogrib,ws25,fuel_elevation,0,29,22220,27.9107,471,0.591627,14032,200,0
dogrib,ws25,fuel_elevation,0,30,22299,28.0099,471,0.591627,13355,200,0
dogrib,ws25,neighbour_fuel,0,2,18356,23.0571,471,0.591627,10974,200,0
dogrib,ws25,neighbour_fuel,0,3,17715,22.252,471,0.591627,11048,200,0
dogrib,ws25,neighbour_fuel,0,6,18543,23.292,471,0.591627,12016,200,0
dogrib,ws25,neighbour_fuel,0,8,17393,21.8475,471,0.591627,10574,200,0
dogrib,ws25,neighbour_fuel,0,5,23172,29.1065,471,0.591627,14111,200,0
dogrib,ws25,neighbour_fuel,0,10,13427,16.8658,471,0.591627,8875,200,0
dogrib,ws25,neighbour_fuel,0,4,25493,32.022,471,0.591627,15446,200,0
dogrib,ws25,neighbour_fuel,0,11,19132,24.0319,471,0.591627,11661,200,0
dogrib,ws25,neighbour_fuel,0,1,28901,36.3028,471,0.591627,16924,200,0
dogrib,ws25,neighbour_fuel,0,14,17734,22.2758,471,0.591627,11351,200,0
dogrib,ws25,neighbour_fuel,0,7,23275,29.2359,471,0.591627,14489,200,0
dogrib,ws25,neighbour_fuel,0,9,25696,32.2769,471,0.591627,15149,200,0
dogrib,ws25,neighbour_fuel,0,13,27496,34.5379,471,0.591627,16124,200,0
dogrib,ws25,neighbour_fuel,0,12,26881,33.7654,471,0.591627,15362,200,0
dogrib,ws25,neighbour_fuel,0,15,25102,31.5308,471,0.591627,15002,200,0
dogrib,ws25,neighbour_fuel,0,16,24017,30.1679,471,0.591627,14702,200,0
dogrib,ws25,neighbour_fuel,0,17,21114,26.5215,471,0.591627,13209,200,0
dogrib,ws25,neighbour_fuel,0,21,14273,17.9284,471,0.591627,9629,200,0
dogrib,ws25,neighbour_fuel,0,19,16490,20.7132,471,0.591627,10615,200,0
dogrib,ws25,neighbour_fuel,0,22,17582,22.0849,471,0.591627,11530,200,0
dogrib,ws25,neighbour_fuel,0,18,21140,26.5541,471,0.591627,12987,200,0
dogrib,ws25,neighbour_fuel,0,25,15126,18.9999,471,0.591627,9589,200,0
dogrib,ws25,neighbour_fuel,0,26,16687,20.9607,471,0.591627,10230,200,0
dogrib,ws25,neighbour_fuel,0,27,21550,27.0691,471,0.591627,13522,200,0
dogrib,ws25,neighbour_fuel,0,20,22764,28.594,471,0.591627,14120,200,0
dogrib,ws25,neighbour_fuel,0,23,25041,31.4542,471,0.591627,15039,200,0
dogrib,ws25,neighbour_fuel,0,28,15159,19.0413,471,0.591627,9469,200,0
dogrib,ws25,shielded_ratio,0,2,18655,23.4327,471,0.591627,11684,200,0
dogrib,ws25,neighbour_fuel,0,29,19052,23.9314,471,0.591627,12241,200,0
dogrib,ws25,neighbour_fuel,0,30,21714,27.2751,471,0.591627,12988,200,0
dogrib,ws25,shielded_ratio,0,6,18459,23.1865,471,0.591627,11907,200,0
dogrib,ws25,shielded_ratio,0,3,18302,22.9893,471,0.591627,11524,200,0
dogrib,ws25,shielded_ratio,0,8,17400,21.8563,471,0.591627,10579,200,0
dogrib,ws25,shielded_ratio,0,1,28890,36.289,471,0.591627,16890,200,0
dogrib,ws25,shielded_ratio,0,10,13633,17.1245,471,0.591627,8982,200,0
dogrib,ws25,neighbour_fuel,0,24,30409,38.197,471,0.591627,17402,200,0
dogrib,ws25,shielded_ratio,0,5,24708,31.0359,471,0.591627,14601,200,0
dogrib,ws25,shielded_ratio,0,4,25194,31.6464,471,0.591627,15199,200,0
dogrib,ws25,shielded_ratio,0,7,23684,29.7497,471,0.591627,14654,200,0
dogrib,ws25,shielded_ratio,0,17,18305,22.9931,471,0.591627,11717,200,0
dogrib,ws25,shielded_ratio,0,19,16431,20.6391,471,0.591627,10453,200,0
dogrib,ws25,shielded_ratio,0,12,25582,32.1337,471,0.591627,15129,200,0
dogrib,ws25,shielded_ratio,0,13,27424,34.4475,471,0.591627,16146,200,0
dogrib,ws25,shielded_ratio,0,9,26094,32.7769,471,0.591627,15525,200,0
dogrib,ws25,shielded_ratio,0,14,22055,27.7035,471,0.591627,13375,200,0
dogrib,ws25,shielded_ratio,0,16,24465,30.7307,471,0.591627,14834,200,0
dogrib,ws25,shielded_ratio,0,15,25030,31.4404,471,0.591627,14984,200,0
dogrib,ws25,shielded_ratio,0,11,26338,33.0834,471,0.591627,15521,200,0
dogrib,ws25,shielded_ratio,0,18,21145,26.5604,471,0.591627,13034,200,0
dogrib,ws25,shielded_ratio,0,25,18774,23.5822,471,0.591627,11507,200,0
dogrib,ws25,shielded_ratio,0,26,14725,18.4962,471,0.591627,9531,200,0
dogrib,ws25,shielded_ratio,0,22,28732,36.0905,471,0.591627,16213,200,0
dogrib,ws25,shielded_ratio,0,21,19563,24.5732,471,0.591627,12224,200,0
dogrib,ws25,shielded_ratio,0,23,24964,31.3575,471,0.591627,14967,200,0
dogrib,ws25,shielded_ratio,0,28,16040,20.148,471,0.591627,10163,200,0
dogrib,ws25,shielded_ratio,0,20,26200,32.91,471,0.591627,15793,200,0
dogrib,ws25,shielded_ratio,0,29,22628,28.4232,471,0.591627,13952,200,0
dogrib,ws25,shielded_ratio,0,27,21484,26.9862,471,0.591627,13261,200,0
dogrib,ws25,open_anchor,0,3,14104,17.7161,471,0.591627,8832,200,0
dogrib,ws25,shielded_ratio,0,24,30540,38.3615,471,0.591627,17560,200,0
dogrib,ws25,open_anchor,0,2,24038,30.1943,471,0.591627,14548,200,0
dogrib,ws25,open_anchor,0,5,16278,20.4469,471,0.591627,9516,200,0
dogrib,ws25,open_anchor,0,8,10523,13.218,471,0.591627,6758,200,0
dogrib,ws25,open_anchor,0,12,553,0.694628,471,0.591627,378,200,0
dogrib,ws25,shielded_ratio,0,30,23268,29.2271,471,0.591627,13890,200,0
dogrib,ws25,open_anchor,0,4,18213,22.8775,471,0.591627,11803,200,0
dogrib,ws25,open_anchor,0,6,25333,31.821,471,0.591627,15088,200,0
dogrib,ws25,open_anchor,0,1,27503,34.5467,471,0.591627,15311,200,0
dogrib,ws25,open_anchor,0,10,13270,16.6686,471,0.591627,8417,200,0
dogrib,ws25,open_anchor,0,9,15827,19.8804,471,0.591627,10045,200,0
dogrib,ws25,open_anchor,0,13,17713,22.2494,471,0.591627,10497,200,0
dogrib,ws25,open_anchor,0,22,56,0.070342,471,0.591627,42,200,0
dogrib,ws25,open_anchor,0,11,22244,27.9409,471,0.591627,13170,200,0
dogrib,ws25,open_anchor,0,7,21086,26.4863,471,0.591627,13725,200,0
dogrib,ws25,open_anchor,0,16,11410,14.3322,471,0.591627,7373,200,0
dogrib,ws25,open_anchor,0,19,14014,17.6031,471,0.591627,8667,200,0
dogrib,ws25,open_anchor,0,17,9688,12.1692,471,0.591627,5968,200,0
dogrib,ws25,open_anchor,0,14,21855,27.4522,471,0.591627,13155,200,0
dogrib,ws25,open_anchor,0,18,9291,11.6705,471,0.591627,5962,200,0
dogrib,ws25,open_anchor,0,15,21636,27.1771,471,0.591627,12968,200,0
dogrib,ws25,open_anchor,0,21,17670,22.1954,471,0.591627,10971,200,0
dogrib,ws25,open_anchor,0,24,8092,10.1644,471,0.591627,5143,200,0
dogrib,ws25,open_anchor,0,26,13984,17.5654,471,0.591627,8717,200,0
dogrib,ws25,open_anchor,0,25,9470,11.8953,471,0.591627,6017,200,0
dogrib,ws25,open_anchor,0,29,5617,7.05556,471,0.591627,3067,200,0
dogrib,ws25,open_anchor,0,27,9685,12.1654,471,0.591627,5927,200,0
dogrib,ws25,fuel_flank,0,5,1001,1.25736,471,0.591627,607,200,0
dogrib,ws25,open_anchor,0,23,22180,27.8605,471,0.591627,13407,200,0
dogrib,ws25,open_anchor,0,28,8943,11.2334,471,0.591627,5700,200,0
dogrib,ws25,open_anchor,0,20,24056,30.2169,471,0.591627,14320,200,0
dogrib,ws25,fuel_flank,0,3,8698,10.9256,471,0.591627,5790,200,0
dogrib,ws25,open_anchor,0,30,22263,27.9647,471,0.591627,13442,200,0
dogrib,ws25,fuel_flank,0,2,18780,23.5897,471,0.591627,12304,200,0
dogrib,ws25,fuel_flank,0,4,15680,19.6958,471,0.591627,10036,200,0
dogrib,ws25,fuel_flank,0,8,11701,14.6977,471,0.591627,7785,200,0
dogrib,ws25,fuel_flank,0,1,25217,31.6753,471,0.591627,15271,200,0
dogrib,ws25,fuel_flank,0,9,16634,20.8941,471,0.591627,11073,200,0
dogrib,ws25,fuel_flank,0,13,15661,19.6719,471,0.591627,9293,200,0
dogrib,ws25,fuel_flank,0,16,9490,11.9205,471,0.591627,6280,200,0
dogrib,ws25,fuel_flank,0,7,17627,22.1414,471,0.591627,11445,200,0
dogrib,ws25,fuel_flank,0,14,17523,22.0108,471,0.591627,10824,200,0
dogrib,ws25,fuel_flank,0,6,19143,24.0457,471,0.591627,12496,200,0
dogrib,ws25,fuel_flank,0,17,9497,11.9293,471,0.591627,6357,200,0
